,sentence,rankt,ranko
8454,sie sind wieder da,8454,9899
8455,ach gott,8455,2142
8456,es ist nicht weit,8456,9899
8457,washington,8457,7154
8458,und du auch nicht,8458,9899
8459,dann bis später,8459,9899
8460,es lebt,8460,9899
8461,das ist ja wunderbar,8461,9899
8462,was will sie,8462,8381
8463,das ist quatsch,8463,5929
8464,ich rufe sie zurück,8464,9899
8465,die tasche,8465,3309
8466,woher kommt das,8466,6767
8467,mach es einfach,8467,9899
8468,gute antwort,8468,9899
8469,ich krieg dich,8469,7008
8470,er starb,8470,9899
8471,"ja, schön",8471,7749
8472,ich fühle mich geehrt,8472,9899
8473,wir finden eine lösung,8473,9899
8474,wie war ihr name,8474,3419
8475,gracie,8475,9899
8476,ich hab mir sorgen gemacht,8476,4253
8477,du siehst hübsch aus,8477,9899
8478,nimm platz,8478,9899
8479,ich bin deine mutter,8479,9899
8480,ich bin nicht allein,8480,8961
8481,das ist doch blödsinn,8481,9389
8482,nicht dieses mal,8482,9899
8483,ich bin nur müde,8483,9029
8484,dauert nicht lange,8484,6668
8485,ruft die polizei,8485,9899
8486,guter plan,8486,9899
8487,angenommen,8487,9899
8488,ich muss mich umziehen,8488,9899
8489,einer von uns,8489,9899
8490,nehmen sie die waffe runter,8490,9899
8491,was sagtest du,8491,7712
8492,das sehe ich auch so,8492,8740
8493,du wirst wieder gesund,8493,9899
8494,frag sie,8494,9899
8495,graham,8495,9899
8496,abhauen,8496,4480
8497,abgeschlossen,8497,9899
8498,es ist schön hier,8498,8088
8499,wir sind gleich zurück,8499,9899
8500,oi,8500,9899
8501,donner,8501,6207
8502,"danke, baby",8502,9899
8503,finde ihn,8503,9899
8504,im büro,8504,9899
8505,urlaub,8505,9899
8506,"komm schon, gehen wir",8506,9899
8507,sieh dich doch an,8507,9899
8508,noch eine runde,8508,9899
8509,nur eins,8509,9899
8510,das ist dumm,8510,9899
8511,inspector,8511,9899
8512,maestro,8512,7950
8513,ober,8513,5685
8514,wir stürzen ab,8514,9899
8515,lesen sie,8515,6014
8516,ich kann's nicht fassen,8516,9899
8517,die zeit drängt,8517,9899
8518,wir sitzen in der falle,8518,8884
8519,das ist eklig,8519,9899
8520,das sind gute neuigkeiten,8520,9899
8521,ich bin verabredet,8521,6488
8522,lies,8522,4996
8523,armer junge,8523,9899
8524,wei,8524,3509
8525,ich würde,8525,9899
8526,wir sind tot,8526,9899
8527,geht es dir besser,8527,6780
8528,karin,8528,1828
8529,was soll das hier,8529,9899
8530,geht's dir nicht gut,8530,3906
8531,ich will dir nicht wehtun,8531,8453
8532,spock,8532,9899
8533,"nein, tun wir nicht",8533,9899
8534,das meinst du nicht ernst,8534,9899
8535,das ist mein freund,8535,5070
8536,es war nichts,8536,9899
8537,sie sind nicht hier,8537,9899
8538,wohin fährst du,8538,6790
8539,"ja, alles",8539,6246
8540,tut er nicht,8540,9899
8541,ich habe dich so vermisst,8541,9899
8542,hab ich mir gedacht,8542,9899
8543,"bla, bla, bla",8543,9899
8544,das ist meine schwester,8544,7629
8545,ruf einen krankenwagen,8545,9899
8546,drei minuten,8546,9899
8547,romeo,8547,9342
8548,was soll das ganze,8548,7311
8549,geh da rüber,8549,7680
8550,möchten sie einen kaffee,8550,6276
8551,hier bist du,8551,5080
8552,betrüger,8552,8315
8553,sie kommen zurück,8553,9899
8554,schämst du dich nicht,8554,4157
8555,"na los, komm schon",8555,9899
8556,"ah, gut",8556,9899
8557,jetzt hab ich dich,8557,7743
8558,ach komm schon,8558,9899
8559,"ich sehe, was ich tun kann",8559,9899
8560,messer,8560,9899
8561,sie haben besuch,8561,9400
8562,wo ist sie denn,8562,2533
8563,yvonne,8563,9058
8564,"weißt du, was dein problem ist",8564,9899
8565,wie ist es passiert,8565,9899
8566,schlechte neuigkeiten,8566,9899
8567,hören sie gut zu,8567,9899
8568,du bist wunderbar,8568,9899
8569,was mache ich jetzt,8569,5028
8570,faith,8570,9899
8571,wenn ich,8571,9899
8572,ist das wirklich nötig,8572,9899
8573,es ist vollbracht,8573,5744
8574,wohl nicht,8574,9899
8575,hör endlich auf,8575,9899
8576,welche frau,8576,7072
8577,tschüssi,8577,8212
8578,"oh, schön",8578,7048
8579,gib mir dein handy,8579,9899
8580,sie machen wohl witze,8580,9420
8581,sie kennen sie,8581,9899
8582,wie lange bist du schon hier,8582,8957
8583,laurel,8583,9899
8584,das werden sie,8584,9899
8585,cody,8585,9899
8586,hol ihn,8586,9899
8587,das ist ja lächerlich,8587,8120
8588,wie sie,8588,5797
8589,unheimlich,8589,9899
8590,hörst du zu,8590,9899
8591,glauben sie das,8591,9899
8592,peinlich,8592,9899
8593,wonach sieht es denn aus,8593,9899
8594,wo soll ich anfangen,8594,7666
8595,das war's also,8595,9899
8596,festnehmen,8596,6402
8597,aufregend,8597,9899
8598,genau dort,8598,9899
8599,du kommst nicht mit,8599,9899
8600,wie heisst du,8600,9899
8601,"das weißt du doch, oder",8601,9899
8602,hui,8602,2278
8603,das ist ein überfall,8603,6424
8604,ich komm ja schon,8604,4687
8605,"oh, entschuldigen sie",8605,9899
8606,das ist kein scherz,8606,9899
8607,jetzt aber,8607,9899
8608,wir haben nichts getan,8608,9899
8609,du musst dich nicht entschuldigen,8609,9899
8610,entspann dich einfach,8610,9537
8611,berlin,8611,838
8612,mr. holmes,8612,9899
8613,du stück scheiße,8613,9899
8614,besuch,8614,3734
8615,hoffe ich,8615,9899
8616,miller,8616,5693
8617,das ist doch absurd,8617,5364
8618,"nein, das wusste ich nicht",8618,8645
8619,elise,8619,9899
8620,viel glück damit,8620,9899
8621,hast du ihn gefunden,8621,9899
8622,französisch,8622,4804
8623,ihr seid verrückt,8623,9899
8624,keine tricks,8624,9899
8625,versuchen wir's,8625,9899
8626,"danke, jack",8626,9899
8627,daryl,8627,9899
8628,er ist draußen,8628,9899
8629,du musst mir einen gefallen tun,8629,9899
8630,na wunderbar,8630,7639
8631,erstens,8631,9581
8632,geschäftlich,8632,8285
8633,nelson,8633,9899
8634,was werden wir tun,8634,9899
8635,tequila,8635,9899
8636,und das ist alles,8636,9899
8637,ich kann alles erklären,8637,9899
8638,weißt du es,8638,9899
8639,ist mir doch egal,8639,4441
8640,ich zeig's ihnen,8640,9530
8641,du bist zu hause,8641,9899
8642,"hey, john",8642,9899
8643,bremsen,8643,5068
8644,klingt toll,8644,9899
8645,genug geredet,8645,9899
8646,was kostet das,8646,5382
8647,lass das sein,8647,9899
8648,ich rufe sie an,8648,7580
8649,ich freue mich auch,8649,3924
8650,heinrich,8650,680
8651,ich muss mit ihnen sprechen,8651,8335
8652,"nein, kannst du nicht",8652,9899
8653,schieß doch,8653,5316
8654,lass den scheiß,8654,9899
8655,später vielleicht,8655,8743
8656,die antwort ist nein,8656,9899
8657,"ich will nicht, dass du gehst",8657,9899
8658,mach dir keinen kopf,8658,9899
8659,namaste,8659,9899
8660,gefeuert,8660,9899
8661,sie können nicht,8661,9899
8662,glaube mir,8662,9899
8663,"der nächste, bitte",8663,3879
8664,die sind für dich,8664,9899
8665,das auto,8665,9899
8666,es ist leer,8666,9899
8667,dex,8667,1957
8668,das kannst du vergessen,8668,9899
8669,"nein, das ist",8669,9221
8670,bang,8670,9899
8671,nichts wie raus hier,8671,8228
8672,etwa nicht,8672,8018
8673,vampire,8673,9899
8674,sydney,8674,9899
8675,im gefängnis,8675,9899
8676,ich werde nichts sagen,8676,9899
8677,"jawohl, herr kommandant",8677,9899
8678,fast geschafft,8678,9899
8679,runter auf die knie,8679,9899
8680,alle runter,8680,9899
8681,natürlich tue ich das,8681,9899
8682,bei fuß,8682,9833
8683,denke schon,8683,9899
8684,stimmt ja,8684,9899
8685,schmeckt's,8685,2851
8686,"hallo, kumpel",8686,9899
8687,milo,8687,9899
8688,kirk,8688,9899
8689,viel spaß noch,8689,9899
8690,vogel,8690,9899
8691,katze,8691,9899
8692,howie,8692,9899
8693,"ja, ich schätze schon",8693,9899
8694,"nein, das tust du nicht",8694,9899
8695,einfach unglaublich,8695,9899
8696,papiere,8696,1855
8697,"hallo, du",8697,9899
8698,wie ist es dir ergangen,8698,9899
8699,du bist witzig,8699,9899
8700,abschaum,8700,9899
8701,das war nur ein scherz,8701,9899
8702,sie beide,8702,9899
8703,auge um auge,8703,9899
8704,ich hab ihn gefunden,8704,9106
8705,"nein, nicht doch",8705,9899
8706,keiner da,8706,5415
8707,"komm, schnell",8707,4860
8708,du weißt,8708,9899
8709,ganz im ernst,8709,9899
8710,weiss nicht,8710,6158
8711,was haben sie gefunden,8711,9899
8712,das ist der einzige weg,8712,9899
8713,wünsch dir was,8713,8256
8714,das buch,8714,9899
8715,in position,8715,9899
8716,ich bin nicht wie du,8716,9899
8717,untertitel-werkstatt münster,8717,3369
8718,du hure,8718,9899
8719,mein dad,8719,9899
8720,wo war sie,8720,9899
8721,hinten,8721,9899
8722,wie könnte ich,8722,9899
8723,ganz ruhig bleiben,8723,9899
8724,harper,8724,9899
8725,und viel glück,8725,8613
8726,das war falsch,8726,9899
8727,tun sie's nicht,8727,9899
8728,nicht anhalten,8728,9899
8729,verschwinden wir hier,8729,9899
8730,ganz meine meinung,8730,8812
8731,joshua,8731,9899
8732,was passiert da,8732,9899
8733,edgar,8733,9899
8734,bishop,8734,9899
8735,an was,8735,9899
8736,könig,8736,9899
8737,nehmen sie es,8737,9899
8738,en garde,8738,6872
8739,drück ab,8739,9899
8740,"ja, gehen wir",8740,9899
8741,einsam,8741,7514
8742,mut,8742,9899
8743,warten sie auf mich,8743,5323
8744,"hallo, george",8744,9899
8745,rufen sie an,8745,9899
8746,geh da rein,8746,9065
8747,so gut,8747,9899
8748,"hey,",8748,9899
8749,spürst du das,8749,9899
8750,ich werde es nicht tun,8750,9899
8751,"okay, tschüss",8751,8025
8752,du hier,8752,6191
8753,"gut, ja",8753,9899
8754,kenne ich dich,8754,9899
8755,flora,8755,5422
8756,schaut her,8756,9899
8757,cäsar,8757,9899
8758,"ja, wieso nicht",8758,9899
8759,da bin ich mir nicht sicher,8759,9899
8760,isabella,8760,5796
8761,das ist das wichtigste,8761,9899
8762,es ist genug,8762,6508
8763,sei stark,8763,9899
8764,das tust du,8764,9899
8765,macht schnell,8765,9899
8766,schaffen sie das,8766,8750
8767,komm nach hause,8767,9899
8768,mache ich nicht,8768,9899
8769,so wie sie,8769,7254
8770,"sie""",8770,9899
8771,mach es gut,8771,4496
8772,wie machen sie das,8772,8485
8773,wir haben keine zeit zu verlieren,8773,5034
8774,sieh genau hin,8774,9899
8775,ich seh nichts,8775,5156
8776,aber das geht nicht,8776,4022
8777,geben sie es mir,8777,7693
8778,um wie viel uhr,8778,9899
8779,warum ist das so,8779,9899
8780,sie liebt mich,8780,9899
8781,einen arzt,8781,6853
8782,und deine mutter,8782,4697
8783,"weißt du, was du bist",8783,5795
8784,also doch,8784,1867
8785,das habe ich getan,8785,6100
8786,besser so,8786,8299
8787,das zählt nicht,8787,9899
8788,ich will ehrlich sein,8788,9899
8789,"ja, meine liebe",8789,9899
8790,jackpot,8790,9899
8791,das reicht mir,8791,9899
8792,"ganz ruhig, ganz ruhig",8792,9087
8793,kann das nicht warten,8793,9899
8794,was soll das heissen,8794,7314
8795,genau richtig,8795,9899
8796,king julien,8796,9899
8797,sind sie weg,8797,8144
8798,felicity,8798,9899
8799,"weißt du, wer das ist",8799,6626
8800,ich bin alt,8800,9899
8801,gehen wir spazieren,8801,7590
8802,wer war sie,8802,9899
8803,wer hat gewonnen,8803,5809
8804,geht's dir besser,8804,9899
8805,jenna,8805,9899
8806,sie haben das recht auf einen anwalt,8806,9899
8807,aber es ist wahr,8807,9899
8808,wieso hast du nichts gesagt,8808,9899
8809,"ich verstehe, sir",8809,9899
8810,sie haben keine wahl,8810,9899
8811,tokio,8811,9899
8812,nehmen sie mich mit,8812,9899
8813,marilyn,8813,9899
8814,"ok, das reicht",8814,9899
8815,ich habe gute neuigkeiten,8815,9899
8816,colin,8816,5721
8817,ich bin nicht interessiert,8817,9899
8818,es ist nur so,8818,9899
8819,sasha,8819,9899
8820,sie brauchen mich,8820,9899
8821,es gab einen unfall,8821,9899
8822,das ist klar,8822,9899
8823,"ah, ich verstehe",8823,8272
8824,mir fehlen die worte,8824,5369
8825,was passierte dann,8825,9899
8826,brrr,8826,1405
8827,was denn noch,8827,2691
8828,ich wollte dich nicht erschrecken,8828,9899
8829,"zeig, was du kannst",8829,9891
8830,robin hood,8830,8771
8831,"hallo, mädels",8831,9899
8832,was hast du gehört,8832,9716
8833,zu riskant,8833,9899
8834,zur hölle,8834,9899
8835,wo wohnt er,8835,9832
8836,das klappt nicht,8836,9899
8837,mach sie auf,8837,9899
8838,alles einsteigen,8838,8298
8839,ihr sohn,8839,9899
8840,allen,8840,9899
8841,das ist ein scherz,8841,9899
8842,trinken,8842,4711
8843,ich bin enttäuscht,8843,9899
8844,ihre entscheidung,8844,9899
8845,aber selbstverständlich,8845,6413
8846,nur das zählt,8846,9899
8847,wer ist diese frau,8847,9899
8848,kennen sie das,8848,3657
8849,nie von ihm gehört,8849,9899
8850,vorerst,8850,6524
8851,"die rechnung, bitte",8851,9191
8852,aber er,8852,9899
8853,nichts gutes,8853,9899
8854,kann ich mal sehen,8854,7879
8855,mein geld,8855,4635
8856,klingeln,8856,2044
8857,streng dich an,8857,9899
8858,wir sind verheiratet,8858,9899
8859,sehe ich auch so,8859,9899
8860,das will ich auch,8860,9899
8861,ich verzeihe dir,8861,9899
8862,die wahrheit ist,8862,9899
8863,lass uns allein,8863,9899
8864,das nehme ich,8864,9899
8865,es klappt nicht,8865,9899
8866,das ist keine entschuldigung,8866,7646
8867,hier her,8867,8920
8868,nada,8868,9899
8869,du bist mein sohn,8869,9899
8870,phillip,8870,2822
8871,da runter,8871,9899
8872,ist sie okay,8872,9899
8873,was sagst du jetzt,8873,5884
8874,könnten sie,8874,9899
8875,riesig,8875,9899
8876,geh mir aus den augen,8876,9899
8877,das muss er sein,8877,9899
8878,ich habe nicht viel zeit,8878,9899
8879,"ja, ich weiss",8879,9899
8880,wer ist tot,8880,8095
8881,brandon,8881,9899
8882,du darfst nicht sterben,8882,9899
8883,das ist schon okay,8883,9899
8884,jody,8884,9899
8885,du dummkopf,8885,9899
8886,locke,8886,9899
8887,und jetzt raus hier,8887,9899
8888,wohnst du hier,8888,9899
8889,das hat wehgetan,8889,9899
8890,den,8890,3013
8891,wo genau,8891,4678
8892,wer soll das sein,8892,8481
8893,wetten,8893,3754
8894,"los, runter",8894,4211
8895,vielleicht ein anderes mal,8895,9899
8896,sind sie krank,8896,8137
8897,"nein, im gegenteil",8897,9225
8898,ich traue ihm nicht,8898,8330
8899,voila,8899,5158
8900,"hallo, daddy",8900,9899
8901,nachher,8901,9899
8902,hör jetzt auf,8902,9899
8903,käse,8903,7816
8904,neuigkeiten,8904,9899
8905,wo fährst du hin,8905,3892
8906,ragnar,8906,9899
8907,pssst,8907,3853
8908,du bist müde,8908,9899
8909,geben sie auf,8909,6481
8910,und dein vater,8910,2527
8911,und vielen dank,8911,9899
8912,du hast keine chance,8912,8790
8913,ich kann nicht warten,8913,9899
8914,das sind,8914,9899
8915,hallelujah,8915,9899
8916,für immer und ewig,8916,9899
8917,wirst du nicht,8917,9899
8918,hast du getrunken,8918,9899
8919,"kann ich ihnen helfen, sir",8919,9899
8920,schau mich nicht so an,8920,9899
8921,kann ich sie sprechen,8921,7515
8922,die königin,8922,9899
8923,ich geb's auf,8923,9899
8924,ich muss dir was zeigen,8924,8155
8925,nicht sehr gut,8925,6132
8926,ich komme rein,8926,9899
8927,sind sie taub,8927,9899
8928,es ist keine große sache,8928,9899
8929,isaac,8929,9899
8930,warum hast du nicht angerufen,8930,6882
8931,augen auf,8931,5185
8932,20 sekunden,8932,6887
8933,sidney,8933,9899
8934,zweitens,8934,9899
8935,mir gefällt es hier,8935,7082
8936,glaubst du mir,8936,9899
8937,warum hast du mir das nicht gesagt,8937,9899
8938,was glaubst du wohl,8938,9899
8939,lass uns nach hause gehen,8939,9899
8940,ich will leben,8940,5729
8941,marvin,8941,6258
8942,ingrid,8942,4962
8943,beschäftigt,8943,9899
8944,ich will einen anwalt,8944,9899
8945,carson,8945,9899
8946,er ist betrunken,8946,7681
8947,"los, junge",8947,9899
8948,im auto,8948,9591
8949,na kommt,8949,7702
8950,wusstest du das nicht,8950,8582
8951,haben sie den verstand verloren,8951,9126
8952,möchten sie einen drink,8952,3630
8953,erschossen,8953,2895
8954,keller,8954,4967
8955,wie üblich,8955,9899
8956,mm-mm,8956,9899
8957,besetzt,8957,3529
8958,warum die eile,8958,9899
8959,bestätigen,8959,9899
8960,helfen sie ihm,8960,9129
8961,johann,8961,714
8962,rusty,8962,9899
8963,geh wieder rein,8963,9899
8964,sache,8964,9899
8965,fernsehen,8965,9899
8966,heidi,8966,1576
8967,"oh, klasse",8967,9899
8968,und wer,8968,6194
8969,los angeles,8969,9899
8970,wir haben uns getrennt,8970,9899
8971,sie brauchen hilfe,8971,9899
8972,fang nicht damit an,8972,9899
8973,"ja, general",8973,9899
8974,eure exzellenz,8974,9899
8975,tu's einfach,8975,9899
8976,ich habe dich geliebt,8976,9899
8977,wo zum teufel ist er,8977,8909
8978,ich habe dich lieb,8978,9899
8979,jeden,8979,6616
8980,lass mich einfach in ruhe,8980,9899
8981,das ist mein name,8981,3836
8982,es tut nicht weh,8982,9899
8983,ich bin kein idiot,8983,9899
8984,das müssen sie nicht,8984,9899
8985,pauline,8985,9899
8986,ich habe keine angst vor dir,8986,9899
8987,ist nicht wichtig,8987,9899
8988,sie haben mir das leben gerettet,8988,9899
8989,ist nicht dein ernst,8989,7088
8990,zu viele,8990,9899
8991,lebe wohl,8991,9899
8992,was machen wir nun,8992,6512
8993,danke für den kaffee,8993,6342
8994,james bond,8994,4754
8995,versuchen sie's,8995,9899
8996,ich wollte es,8996,8454
8997,er sieht gut aus,8997,9899
8998,sie tun mir weh,8998,6889
8999,finden wir es heraus,8999,9899
9000,kann nicht sein,9000,9899
9001,wir sind gleich wieder da,9001,6377
9002,frankreich,9002,6008
9003,ein spiel,9003,9715
9004,weiber,9004,3096
9005,ich will helfen,9005,9899
9006,hände über den kopf,9006,9899
9007,das sagst du immer,9007,9899
9008,bitte tu das nicht,9008,9899
9009,das alles,9009,9349
9010,nadine,9010,2653
9011,ich bin anwalt,9011,9899
9012,ich muss das tun,9012,9899
9013,ich will nur helfen,9013,9899
9014,willst du mich umbringen,9014,7716
9015,erzähl es mir,9015,9899
9016,seien sie ruhig,9016,6861
9017,erzähl mir davon,9017,9899
9018,abrakadabra,9018,9899
9019,was willst du dann,9019,9616
9020,hast du geschlafen,9020,9899
9021,ich mache keine witze,9021,9899
9022,wusste ich's doch,9022,9899
9023,das ist dasselbe,9023,9899
9024,ich wollte nur sagen,9024,9899
9025,worum ging es,9025,9899
9026,kann ich was für sie tun,9026,9899
9027,"hey, frank",9027,9899
9028,aber wir,9028,9899
9029,"ja, komm schon",9029,9899
9030,ich bin nicht verheiratet,9030,8894
9031,werner,9031,779
9032,hat sie das gesagt,9032,9899
9033,ich bin gleich wieder zurück,9033,9899
9034,ich bin wütend,9034,9899
9035,"hi, liebling",9035,9899
9036,"ja, hi",9036,9899
9037,wovon redest du denn,9037,9899
9038,geh runter von mir,9038,9899
9039,zauberhafte hexen,9039,9899
9040,ich will nicht stören,9040,6002
9041,bella,9041,2754
9042,wie praktisch,9042,9899
9043,ich rede,9043,9899
9044,"okay, warte",9044,9899
9045,brauchst du etwas,9045,8819
9046,trink was,9046,9899
9047,rede mit ihm,9047,9899
9048,"so, da wären wir",9048,4817
9049,"kommt, kommt",9049,9899
9050,nehmt ihn mit,9050,9899
9051,möchtest du etwas trinken,9051,9187
9052,und was heißt das,9052,8778
9053,brauchst du was,9053,9331
9054,schluchzen,9054,3166
9055,kit,9055,9899
9056,für alle,9056,7117
9057,"sicher, sicher",9057,9899
9058,du kannst nichts dafür,9058,9899
9059,skye,9059,9899
9060,macht doch nichts,9060,8896
9061,erkennst du mich nicht,9061,8450
9062,nur einer,9062,9899
9063,ganz alleine,9063,7508
9064,noch,9064,5706
9065,nicht von mir,9065,9899
9066,kennen sie den,9066,3146
9067,das ist lieb,9067,3569
9068,penner,9068,4977
9069,laufen,9069,9899
9070,was zur hölle ist passiert,9070,9899
9071,"nein, musst du nicht",9071,9899
9072,du schon,9072,9899
9073,rasch,9073,6970
9074,das mag ich nicht,9074,8727
9075,ruhig blut,9075,4053
9076,mehr habe ich nicht,9076,9899
9077,afrika,9077,4271
9078,mildred,9078,9899
9079,wesley,9079,9899
9080,das ist leicht,9080,9899
9081,das wäre wunderbar,9081,9899
9082,"doch, das tust du",9082,9899
9083,ich habe dich gesehen,9083,9899
9084,sie ist nett,9084,9899
9085,teufel,9085,8532
9086,bombe,9086,9899
9087,hierhin,9087,9899
9088,bea,9088,9899
9089,ladies,9089,9899
9090,lass es uns tun,9090,9899
9091,lasst mich runter,9091,9899
