,sentence,rankt,ranko
8791,mintió,8791,9877
8792,a dónde fuiste,8792,9877
8793,eres tan dulce,8793,9877
8794,tengo esto,8794,9877
8795,no me mires a mí,8795,9877
8796,qué hará,8796,9259
8797,y los otros,8797,9877
8798,qué ridículo,8798,9877
8799,vamos a la cama,8799,9877
8800,ve con él,8800,9633
8801,no lo mates,8801,9877
8802,danielle,8802,9877
8803,no sé qué,8803,9877
8804,coman,8804,9501
8805,chócala,8805,6797
8806,dónde están los otros,8806,9877
8807,más arriba,8807,8764
8808,te veré después,8808,9877
8809,jeanne,8809,9877
8810,no me suena,8810,9877
8811,shannon,8811,5601
8812,por la mañana,8812,9877
8813,me asustó,8813,9877
8814,félix,8814,2741
8815,qué pasa con ellos,8815,9877
8816,sujeta esto,8816,9877
8817,que hacemos,8817,8020
8818,déjale en paz,8818,8838
8819,borracho,8819,7179
8820,"eso, eso",8820,6169
8821,qué están esperando,8821,9877
8822,entra aquí,8822,9877
8823,que aproveche,8823,9877
8824,"hey, tú",8824,9877
8825,esto es asombroso,8825,9877
8826,detectives,8826,9877
8827,hace mucho calor,8827,5946
8828,cuánto necesitas,8828,9877
8829,es lo que hacemos,8829,9877
8830,otro más,8830,9877
8831,ostras,8831,9877
8832,no te sientas mal,8832,9877
8833,no se acerque,8833,9484
8834,abrid la puerta,8834,9877
8835,a eso me refería,8835,9446
8836,no lo sé todavía,8836,7176
8837,entonces vete,8837,9877
8838,necesito verte,8838,9877
8839,necesito dormir,8839,7121
8840,tetsuo,8840,9877
8841,métete en tus asuntos,8841,9877
8842,urgente,8842,9700
8843,beck,8843,9877
8844,está en problemas,8844,9877
8845,le quiero,8845,9266
8846,con qué propósito,8846,9877
8847,hello,8847,8952
8848,katniss,8848,9877
8849,cuánto tiempo llevas aquí,8849,7579
8850,"hola, henry",8850,9877
8851,pero ¿sabes qué,8851,7757
8852,me llamó,8852,9877
8853,stacy,8853,3634
8854,sabes lo que es esto,8854,9877
8855,es todo suyo,8855,6338
8856,usted sabe,8856,6342
8857,"gracias, sargento",8857,4316
8858,ino,8858,5809
8859,en la cárcel,8859,4788
8860,"sígame, por favor",8860,5175
8861,si no le importa,8861,9877
8862,no sé su nombre,8862,9877
8863,"no, no, estoy bien",8863,9877
8864,piénsenlo,8864,8738
8865,"lo siento, querida",8865,9877
8866,puedes parar,8866,9474
8867,ese eres tú,8867,9877
8868,aceptar,8868,9877
8869,lo hacen,8869,9877
8870,cómo sabe mi nombre,8870,9877
8871,yo abro,8871,9877
8872,glen,8872,4031
8873,ha habido suerte,8873,9877
8874,tenemos que encontrarlo,8874,6053
8875,si no te importa,8875,9877
8876,quién es este hombre,8876,9877
8877,el libro,8877,8574
8878,se los dije,8878,9877
8879,quiero más,8879,9877
8880,merlín,8880,9877
8881,qué te sucedió,8881,9877
8882,lo mató,8882,9877
8883,eso esta bien,8883,9877
8884,somos familia,8884,9877
8885,teníamos un acuerdo,8885,9877
8886,casi llegamos,8886,9877
8887,no es tan grave,8887,9877
8888,pastel,8888,9877
8889,no sé que hacer,8889,9877
8890,"oye, ¿qué estás haciendo",8890,9877
8891,"ven, vámonos",8891,9877
8892,los vi,8892,9877
8893,no iré a ninguna parte,8893,8015
8894,a ti qué te importa,8894,8194
8895,salten,8895,9877
8896,cómo estuvo tu día,8896,9877
8897,en ninguna parte,8897,9877
8898,en tus sueños,8898,8683
8899,pensé que estabas muerto,8899,9877
8900,no puedo verlo,8900,9877
8901,fotos,8901,6864
8902,se detuvo,8902,9877
8903,kent,8903,4442
8904,"oh, dios, no",8904,9877
8905,"no, no hace falta",8905,6571
8906,no de nuevo,8906,9877
8907,tenemos un acuerdo,8907,9877
8908,baja la cabeza,8908,9877
8909,has entendido,8909,9877
8910,no tenemos dinero,8910,9571
8911,formidable,8911,9877
8912,no soy estúpido,8912,9877
8913,y tú tampoco,8913,9877
8914,precaución,8914,9877
8915,gavin,8915,9877
8916,vienes con nosotros,8916,9649
8917,entonces por qué,8917,9877
8918,trabajas aquí,8918,7300
8919,estoy tan emocionada,8919,9877
8920,el está bien,8920,9877
8921,me asusta,8921,9877
8922,suena muy bien,8922,6174
8923,me disculpan,8923,7140
8924,oooh,8924,9877
8925,tijeras,8925,9126
8926,te recuerdo,8926,9877
8927,qué sabes tú,8927,9877
8928,qué esperan,8928,6674
8929,adónde ha ido,8929,7940
8930,"anda, anda",8930,4328
8931,son mis amigos,8931,9877
8932,"sí, sargento",8932,3879
8933,serena,8933,9877
8934,quien es usted,8934,6340
8935,lo escucho,8935,9124
8936,yo tenía razón,8936,9877
8937,qué le sucedió,8937,9877
8938,"hola, amiguito",8938,9877
8939,cómo lo conseguiste,8939,9877
8940,kat,8940,9877
8941,promételo,8941,9877
8942,todos cometemos errores,8942,9877
8943,alcohol,8943,9877
8944,"sí, así",8944,9877
8945,qué estás haciendo ahí,8945,9877
8946,puedes decírmelo,8946,9877
8947,raven,8947,9877
8948,yo te ayudo,8948,4606
8949,harris,8949,9877
8950,washington,8950,5567
8951,"si, yo también",8951,9877
8952,bisturí,8952,9877
8953,lo tenía,8953,9089
8954,te lo garantizo,8954,9877
8955,me alegro de que estés aquí,8955,9877
8956,pescado,8956,9877
8957,piper,8957,9877
8958,no tiene nada que ver contigo,8958,9877
8959,estamos rodeados,8959,9877
8960,te envidio,8960,4166
8961,dice,8961,9877
8962,no va a suceder,8962,7698
8963,ahá,8963,9877
8964,cual es tu problema,8964,9877
8965,hace mucho,8965,3598
8966,desátame,8966,9877
8967,tómelo,8967,9733
8968,"oye, hombre",8968,4343
8969,no tuve opción,8969,9877
8970,mejor aún,8970,8976
8971,tengo que verlo,8971,9877
8972,estamos esperando,8972,4067
8973,eso seguro,8973,6370
8974,está todo,8974,4615
8975,flynn,8975,9877
8976,qué estas haciendo aquí,8976,9877
8977,ponte el cinturón,8977,4029
8978,eres mi mejor amigo,8978,9877
8979,no podemos arriesgarnos,8979,9877
8980,"ah, sí, sí",8980,4389
8981,somos,8981,9877
8982,alguna objeción,8982,6662
8983,sólo estaba bromeando,8983,7327
8984,quieres ayudarme,8984,9877
8985,seis años,8985,9877
8986,"no, no lo haces",8986,9877
8987,lo he visto antes,8987,9877
8988,"no, no lo harán",8988,9877
8989,quién es tu amigo,8989,9877
8990,no es difícil,8990,9877
8991,eres mi hermano,8991,9877
8992,con ella,8992,7879
8993,bestia,8993,5193
8994,a quien,8994,9877
8995,alcalde,8995,9877
8996,vamos a casarnos,8996,9877
8997,lmbécil,8997,4783
8998,ya saben,8998,9877
8999,perry,8999,9877
9000,estupendamente,9000,9877
9001,necesitas algo más,9001,9877
9002,estoy casada,9002,9877
9003,perro malo,9003,9877
9004,esa mujer,9004,9877
9005,shaw,9005,4145
9006,es tan lindo,9006,6954
9007,va a funcionar,9007,5405
9008,estábamos,9008,4758
9009,qué crees tú,9009,9387
9010,dominic,9010,9877
9011,tengo una mejor idea,9011,9877
9012,maldito desgraciado,9012,4537
9013,lamento interrumpir,9013,9877
9014,ven a la cama,9014,8914
9015,porque yo,9015,9877
9016,es su hijo,9016,9258
9017,así de sencillo,9017,5024
9018,y yo no,9018,9877
9019,gracias por la cena,9019,9877
9020,fue asesinado,9020,9877
9021,carlo,9021,9877
9022,deja de preocuparte,9022,9877
9023,no sabes lo que dices,9023,3323
9024,por qué aquí,9024,9877
9025,esa chica,9025,9877
9026,puedo arreglarlo,9026,9877
9027,no hay nada ahí,9027,9877
9028,serge,9028,9877
9029,lizzy,9029,9877
9030,donde estoy,9030,5440
9031,dora,9031,9877
9032,te lo has ganado,9032,9877
9033,"bien, mira",9033,4680
9034,me quiere,9034,9877
9035,quiero la verdad,9035,9877
9036,tiene que haber algo,9036,9877
9037,gracie,9037,9877
9038,ally,9038,9877
9039,necesito el dinero,9039,8013
9040,miriam,9040,4850
9041,al final,9041,9877
9042,me alegro mucho,9042,6302
9043,estamos en casa,9043,9877
9044,maneja,9044,2440
9045,no sé de lo que estás hablando,9045,9877
9046,es muy agradable,9046,9877
9047,va a explotar,9047,9877
9048,"sí, muchas gracias",9048,7930
9049,de qué manera,9049,9877
9050,repugnante,9050,9877
9051,se está acercando,9051,9877
9052,significa,9052,9877
9053,"ya sé, ya sé",9053,5493
9054,quiero ver,9054,5322
9055,"está bien, lo siento",9055,9877
9056,el último,9056,6291
9057,haz tu trabajo,9057,9237
9058,qué acabo de decir,9058,9877
9059,recógelo,9059,9877
9060,"vamos, john",9060,9877
9061,francesca,9061,2727
9062,donde estamos,9062,9877
9063,eres muy bueno,9063,9877
9064,"para, por favor",9064,9877
9065,bomba,9065,8232
9066,por qué te fuiste,9066,9877
9067,y se acabó,9067,6607
9068,ésta es mi casa,9068,9877
9069,desmond,9069,9877
9070,sábado,9070,9877
9071,mcgee,9071,9877
9072,sólo estaba,9072,9877
9073,tengo que contestar,9073,6028
9074,"deprisa, deprisa",9074,9877
9075,fanny,9075,9877
9076,qué demonios pasa aquí,9076,6483
9077,a esta hora,9077,9877
9078,"vamos, tenemos que irnos",9078,9877
9079,gracias a dios que estás aquí,9079,9877
9080,quién hace eso,9080,9877
9081,qué coño haces,9081,5533
9082,francia,9082,9877
9083,no hay tiempo para eso,9083,9877
9084,quién lo diría,9084,9101
9085,me duele mucho,9085,9877
9086,estamos acabados,9086,9127
9087,somos hermanos,9087,4749
9088,"bien, escucha",9088,9877
9089,dawson,9089,9877
9090,esto qué es,9090,4568
9091,te mato,9091,4020
9092,"gracias, mike",9092,9877
9093,así cómo,9093,9877
9094,mira lo que tengo,9094,6194
9095,ven con papá,9095,9618
9096,no disparéis,9096,9877
9097,odio eso,9097,7966
9098,seguro que está bien,9098,8417
9099,dónde diablos estabas,9099,8335
9100,ahí arriba,9100,6748
9101,campeón,9101,5843
9102,tengo que regresar,9102,9877
9103,me estoy congelando,9103,9187
9104,dónde está mi hermano,9104,4939
9105,todos lo hacemos,9105,9877
9106,es lo correcto,9106,9877
9107,eso importa,9107,9877
9108,ya me siento mejor,9108,9877
9109,cuál era,9109,9877
9110,estaré afuera,9110,7259
9111,separémonos,9111,9877
9112,"sí, no te preocupes",9112,5284
9113,claude,9113,9877
9114,"si, soy yo",9114,6243
9115,tenemos que darnos prisa,9115,9877
9116,eso no tiene nada que ver,9116,6822
9117,qué carajo haces,9117,3601
9118,felicity,9118,9877
9119,mi cara,9119,9877
9120,"por favor, escúchame",9120,8029
9121,no a mí,9121,9877
9122,"oye, ¿qué pasa",9122,9877
9123,está lejos,9123,5692
9124,entendió,9124,3159
9125,compañeros,9125,9877
9126,es peor,9126,9877
9127,no es la gran cosa,9127,9043
9128,a su salud,9128,5984
9129,"detente, detente",9129,7857
9130,ayudarme,9130,9877
9131,antoine,9131,9877
9132,ahora vengo,9132,6155
9133,"chicos, vamos",9133,9877
9134,vas a venir,9134,7128
9135,sí señora,9135,8762
9136,no te pongas nervioso,9136,9877
9137,tarzán,9137,9877
9138,puedo confiar en ti,9138,4823
9139,estás genial,9139,9877
9140,fue fácil,9140,9133
9141,y eso qué,9141,9877
9142,averigüémoslo,9142,9877
9143,qué hay de él,9143,9877
9144,estoy muy feliz,9144,5742
9145,marc,9145,9877
9146,dios lo bendiga,9146,9877
9147,heroína,9147,9877
9148,"muévete, muévete",9148,6704
9149,ya lo entiendo,9149,9877
9150,cynthia,9150,7581
9151,pasaporte,9151,4195
9152,quíteme las manos de encima,9152,2999
9153,gin,9153,4513
9154,monroe,9154,9877
9155,interrumpo algo,9155,9877
9156,todos vamos a morir,9156,9877
9157,bien entonces,9157,9877
9158,estoy seguro de eso,9158,9877
9159,la mayoría,9159,8709
9160,"cariño, lo siento",9160,9877
9161,menos,9161,9877
9162,estás dentro,9162,9877
9163,me gustaba,9163,9877
9164,pero entonces,9164,9877
9165,el que,9165,9155
9166,no comprendes,9166,9877
9167,"sí, es posible",9167,7935
9168,vé,9168,9877
9169,muy importante,9169,6690
9170,mi novio,9170,9877
9171,cora,9171,9877
9172,sé bueno,9172,9877
9173,deténgalo,9173,7866
9174,te he estado esperando,9174,9877
9175,cómo has podido,9175,9877
9176,llegó,9176,9877
9177,dalo por hecho,9177,9877
9178,"sí, lo estás",9178,9877
9179,no voy a volver,9179,9877
9180,es mi mujer,9180,4920
9181,este es el plan,9181,9594
9182,es su decisión,9182,9877
9183,me encanta esto,9183,9877
9184,mira quién es,9184,9877
9185,"oiga, oiga",9185,5183
9186,no he sido yo,9186,9877
9187,ahora estás a salvo,9187,9877
9188,a cambio de qué,9188,9877
9189,no pueden hacer esto,9189,9877
9190,no me recuerdas,9190,7344
9191,él no está aquí,9191,9877
9192,que hago,9192,9877
9193,toni,9193,2950
9194,kaneda,9194,9877
9195,y funcionó,9195,6463
9196,fue idea mía,9196,7954
9197,cuál es la dirección,9197,6950
9198,estoy hablando en serio,9198,4152
9199,respira profundamente,9199,9877
9200,ni en sueños,9200,9877
9201,me alegra oír eso,9201,8064
9202,cuarenta,9202,8564
9203,qué averiguaste,9203,8477
9204,más café,9204,9877
9205,es muy grande,9205,9877
9206,20 segundos,9206,5964
9207,está pasando,9207,9877
9208,príncipe,9208,9877
9209,está fría,9209,9877
9210,di,9210,6110
9211,qué hay dentro,9211,9877
9212,"mamá, no",9212,9877
9213,fuego a discreción,9213,4244
9214,te sentirás mejor,9214,9877
9215,qué plan,9215,9877
9216,strike,9216,4724
9217,cómo ocurrió,9217,9877
9218,vive aquí,9218,9877
9219,"no, no, gracias",9219,4249
9220,que no cunda el pánico,9220,9877
9221,estoy genial,9221,9877
9222,siguiente pregunta,9222,9877
9223,te lastimaste,9223,4955
9224,ve esto,9224,9877
9225,t'pol,9225,9877
9226,de qué demonios hablas,9226,6027
9227,sí. ¿y tú,9227,7778
9228,técnicamente,9228,9877
9229,son las reglas,9229,9877
9230,escribe,9230,6884
9231,puedo hablar contigo un momento,9231,6808
9232,lane,9232,9877
9233,fue idea tuya,9233,9877
9234,fue muy divertido,9234,9877
9235,la gente cambia,9235,7790
9236,la casa,9236,8329
9237,qué es esta mierda,9237,7683
9238,están bromeando,9238,9365
9239,empecemos de nuevo,9239,9877
9240,tenemos que regresar,9240,9877
9241,ahora verás,9241,5088
9242,al hospital,9242,9877
9243,"claro, cariño",9243,9877
9244,cómo te ha ido,9244,9694
9245,son increíbles,9245,8784
9246,dónde están tus padres,9246,9877
9247,vampiros,9247,9877
9248,estoy enferma,9248,9877
9249,no te hagas ilusiones,9249,9877
9250,quiero salir de aquí,9250,5315
9251,has ganado,9251,7520
9252,el próximo,9252,9877
9253,gracias por la comida,9253,9877
9254,llame a la policía,9254,9877
9255,wesley,9255,9877
9256,no tiene,9256,9877
9257,te divertiste,9257,4545
9258,spanish,9258,7421
9259,es mi papá,9259,6719
9260,estos,9260,9877
9261,"sí, chef",9261,9877
9262,ayúdalo,9262,9877
9263,quédate con nosotros,9263,9877
9264,"bueno, buenas noches",9264,9877
9265,tienes problemas,9265,8066
9266,qué conveniente,9266,9877
9267,sonia,9267,5735
9268,"pues, no",9268,7027
9269,gail,9269,9877
9270,cuánto tienes,9270,6298
9271,una última cosa,9271,9877
9272,no me sueltes,9272,5401
9273,no tienes por qué,9273,9877
9274,"un poco, sí",9274,9877
9275,ya estoy bien,9275,9877
9276,no te duermas,9276,9877
9277,descanso,9277,7586
9278,contenta,9278,9877
9279,qué va a ser,9279,5816
9280,de verdad lo crees,9280,9877
9281,quién es la chica,9281,9877
9282,que hiciste,9282,9877
9283,"ahora, escúchame",9283,9877
9284,a qué estás esperando,9284,9877
9285,no tengo nada que ocultar,9285,9877
9286,mira nada más,9286,5358
9287,no puedes hacerme esto,9287,8083
9288,me preocupo por ti,9288,9877
9289,el gusto es mío,9289,5892
9290,déjame hacerte una pregunta,9290,6635
9291,sdi media group,9291,8816
9292,oh vamos,9292,9877
9293,jamal,9293,8895
9294,denegado,9294,4007
9295,vaya sorpresa,9295,9877
9296,eres un cerdo,9296,7215
9297,es ahí,9297,9877
9298,no es extraño,9298,9877
9299,sé un hombre,9299,9877
9300,no me gusta eso,9300,5604
9301,sé lo que quieres decir,9301,9877
9302,el fbi,9302,9877
9303,alvin,9303,1590
9304,"caballeros, por favor",9304,9877
9305,sabes lo que creo,9305,9877
9306,ha cambiado,9306,9331
9307,hace cuánto,9307,9877
9308,estamos juntos,9308,9877
9309,detener,9309,9877
9310,ven a ver esto,9310,6433
9311,podemos hacer eso,9311,9877
9312,te acostumbrarás,9312,9877
9313,llegaste,9313,9877
9314,en qué estás trabajando,9314,9877
9315,alarma,9315,9877
9316,"buenas tardes, señora",9316,9816
9317,no está lejos,9317,9877
9318,"no, todo está bien",9318,9877
9319,peyton,9319,9877
9320,"lo siento, hijo",9320,9877
9321,celia,9321,9877
9322,júralo,9322,9877
9323,acabado,9323,9877
9324,dónde está la llave,9324,7003
9325,doyle,9325,9877
9326,lo entendí,9326,9877
9327,su hermana,9327,9877
9328,hay que hacer algo,9328,7759
9329,ni uno,9329,7995
9330,un trato es un trato,9330,9877
9331,está trabajando,9331,9877
9332,una pistola,9332,7845
9333,quiero hablar con ella,9333,9877
9334,sostente,9334,9074
9335,me perdí,9335,9877
9336,willow,9336,9877
9337,es temprano,9337,9877
9338,en fila,9338,9877
9339,roman,9339,9877
9340,todo es mi culpa,9340,9877
9341,"hola, chris",9341,8266
9342,tienes que escucharme,9342,9877
9343,de dónde la sacaste,9343,8223
9344,encontraron algo,9344,9877
9345,10 minutos,9345,6512
9346,"no, no lo entiendes",9346,9877
9347,interrumpo,9347,9877
9348,jared,9348,9877
9349,supongo que si,9349,9877
9350,"vamos, frank",9350,5228
9351,amiga,9351,9877
9352,hablaste con ella,9352,8728
9353,lo olvidaste,9353,9877
9354,tiene una pistola,9354,9877
9355,por dios santo,9355,9877
9356,dónde crees que vas,9356,9877
9357,ni loco,9357,9877
9358,cuéntamelo todo,9358,7872
9359,mi auto,9359,6139
9360,abrelo,9360,5240
9361,"bueno, espera",9361,9877
9362,me preocupa,9362,9877
9363,emmett,9363,9877
9364,decías,9364,7100
9365,eso es mucho,9365,9877
9366,qué bonita,9366,7329
9367,un dólar,9367,4781
9368,"vamos, venga",9368,8582
9369,un policía,9369,9877
9370,"no, hijo",9370,9392
9371,tú no sabes nada,9371,9877
9372,archie,9372,9877
9373,trataré,9373,9877
9374,no lo necesitas,9374,9755
9375,cuéntanos,9375,9877
9376,es una señal,9376,9877
9377,ada,9377,9877
9378,no digas más,9378,9877
9379,tras él,9379,9877
9380,fútbol,9380,9877
9381,les gusta,9381,9877
9382,dólares,9382,7218
9383,no necesito esto,9383,7503
9384,fue en defensa propia,9384,9877
9385,te veo esta noche,9385,9877
9386,yo manejo,9386,6093
9387,qué estáis haciendo aquí,9387,9877
9388,lunes,9388,9877
9389,eres un héroe,9389,9877
9390,qué te hicieron,9390,8216
9391,qué quieres que hagamos,9391,7533
9392,en el bosque,9392,9877
9393,"no puedo, no puedo",9393,7086
9394,estoy aquí para ayudarte,9394,9195
9395,confianza,9395,9877
9396,debo decirte algo,9396,5677
9397,sobre mí,9397,9877
9398,vida,9398,9877
9399,de dónde vino,9399,9877
9400,qué demonios ha pasado,9400,9877
9401,"muy bien, de acuerdo",9401,9877
9402,"por favor, espere",9402,9877
9403,"hola, dave",9403,9877
9404,"ah, ya",9404,3248
9405,en el sótano,9405,9877
9406,está armado,9406,9877
9407,son hermosos,9407,9877
9408,excelente trabajo,9408,9877
9409,te quedas,9409,9877
9410,un buen hombre,9410,4509
9411,tengo mucha hambre,9411,9877
9412,estoy enamorado de ti,9412,9877
9413,lo harás bien,9413,9877
9414,primero lo primero,9414,9877
9415,vendrás,9415,6233
9416,déjalo estar,9416,9877
9417,"gracias, frank",9417,9877
9418,es un sueño,9418,9877
9419,"bueno, muchas gracias",9419,8165
9420,suzanne,9420,9877
9421,fórmense,9421,9877
9422,gracias por recibirme,9422,9877
9423,deje un mensaje,9423,9877
9424,no estoy embarazada,9424,9877
9425,"sí, tú también",9425,9877
9426,me disculpa,9426,7978
9427,tarado,9427,6280
9428,clare,9428,9877
9429,"por aquí, por aquí",9429,9877
9430,suelta eso,9430,8818
9431,acabas de llegar,9431,7662
9432,todo está aquí,9432,6090
9433,"hola, danny",9433,9877
9434,siento oír eso,9434,9877
9435,alfredo,9435,9877
9436,historia,9436,8942
9437,"sí, podemos",9437,9877
9438,te enseñaré,9438,8076
9439,es muy inteligente,9439,7748
9440,y tanto,9440,9877
9441,el jueves,9441,9877
9442,es domingo,9442,9877
9443,dónde demonios está,9443,8325
9444,escúchate,9444,9877
